,vehicle,No added edges
2741,125KK,45
2742,125KK,43
2743,125KK,24
2744,125KK,21
2745,125KK,52
2746,125KK,53
2747,125KK,137
2748,125KK,116
2749,125KK,68
2750,125KK,21
2751,125KK,76
2752,125KK,72
2753,125KK,49
2754,125KK,50
2755,125KK,23
2756,125KK,67
2757,125KK,24
2758,125KK,82
2759,125KK,41
2760,125KK,78
2761,125KK,155
2762,125KK,53
2763,125KK,23
2764,125KK,38
2765,125KK,43
2766,125KK,24
2767,125KK,52
2768,125KK,54
2769,125KK,44
2770,125KK,70
2771,125KK,29
2772,125KK,63
2773,125KK,15
2774,125KK,30
2775,125KK,21
2776,125KK,23
2777,125KK,53
2778,125KK,80
2779,125KK,28
2780,125KK,27
2781,125KK,28
2782,125KK,33
2783,125KK,62
2784,125KK,33
2785,125KK,61
2786,125KK,51
2787,125KK,47
2788,125KK,22
2789,125KK,44
2790,125KK,25
2791,125KK,41
2792,125KK,21
2793,125KK,52
2794,125KK,71
2795,125KK,42
2796,125KK,14
2797,125KK,35
2798,125KK,50
2799,125KK,77
2800,125KK,32
2801,125KK,35
2802,125KK,68
2803,125KK,38
2804,125KK,42
2805,125KK,76
2806,125KK,80
2807,125KK,55
2808,125KK,39
2809,125KK,55
2810,125KK,14
2811,125KK,54
2812,125KK,25
2813,125KK,5
2814,125KK,11
2815,125KK,128
2816,125KK,125
2817,125KK,141
2818,125KK,96
2819,125KK,15
2820,125KK,44
2821,125KK,79
2822,125KK,28
2823,125KK,43
2824,125KK,57
2825,125KK,8
2826,125KK,29
2827,125KK,60
2828,125KK,41
2829,125KK,8
2830,125KK,93
2831,125KK,13
2832,125KK,38
2833,125KK,47
2834,125KK,41
2835,125KK,68
2836,125KK,94
2837,125KK,94
2838,125KK,148
2839,125KK,43
2840,125KK,27
2841,125KK,52
2842,125KK,40
2843,125KK,59
2844,125KK,41
2845,125KK,18
2846,125KK,60
2847,125KK,73
2848,125KK,59
2849,125KK,49
2850,125KK,140
2851,125KK,69
2852,125KK,30
2853,125KK,145
2854,125KK,44
2855,125KK,4
2856,125KK,66
2857,125KK,68
2858,125KK,33
2859,125KK,102
2860,125KK,108
2861,125KK,70
2862,125KK,88
2863,125KK,24
2864,125KK,36
2865,125KK,58
2866,125KK,20
2867,125KK,34
2868,125KK,25
2869,125KK,19
2870,125KK,26
2871,125KK,44
2872,125KK,5
2873,125KK,12
2874,125KK,49
2875,125KK,20
2876,125KK,100
2877,125KK,16
2878,125KK,81
2879,125KK,16
2880,125KK,27
2881,125KK,49
2882,125KK,15
2883,125KK,11
2884,125KK,23
2885,125KK,20
2886,125KK,81
2887,125KK,65
2888,125KK,50
2889,125KK,4
2890,125KK,65
2891,125KK,22
2892,125KK,46
2893,125KK,47
2894,125KK,41
2895,125KK,23
2896,125KK,76
2897,125KK,37
2898,125KK,36
2899,125KK,22
2900,125KK,28
2901,125KK,117
2902,125KK,46
2903,125KK,62
2904,125KK,40
2905,125KK,40
2906,125KK,34
2907,125KK,37
2908,125KK,59
2909,125KK,40
2910,125KK,31
2911,125KK,45
2912,125KK,41
2913,125KK,12
2914,125KK,52
2915,125KK,19
2916,125KK,20
2917,125KK,36
2918,125KK,38
2919,125KK,39
2920,125KK,125
2921,125KK,45
2922,125KK,48
2923,125KK,57
2924,125KK,48
2925,125KK,109
2926,125KK,35
2927,125KK,61
2928,125KK,63
2929,125KK,41
2930,125KK,90
2931,125KK,29
2932,125KK,17
2933,125KK,8
2934,125KK,44
2935,125KK,32
2936,125KK,52
2937,125KK,60
2938,125KK,36
2939,125KK,23
2940,125KK,18
2941,125KK,45
2942,125KK,89
2943,125KK,44
2944,125KK,47
2945,125KK,57
2946,125KK,62
2947,125KK,25
2948,125KK,8
2949,125KK,77
2950,125KK,122
2951,125KK,57
2952,125KK,19
2953,125KK,49
2954,125KK,71
2955,125KK,41
2956,125KK,71
2957,125KK,44
2958,125KK,66
2959,125KK,26
2960,125KK,42
2961,125KK,44
2962,125KK,21
2963,125KK,52
2964,125KK,33
2965,125KK,65
2966,125KK,34
2967,125KK,96
2968,125KK,63
2969,125KK,73
2970,125KK,71
2971,125KK,91
2972,125KK,39
2973,125KK,70
2974,125KK,46
2975,125KK,87
2976,125KK,67
2977,125KK,10
2978,125KK,70
2979,125KK,16
2980,125KK,72
2981,125KK,31
2982,125KK,179
2983,125KK,6
2984,125KK,8
2985,125KK,137
2986,125KK,0
2987,125KK,23
2988,125KK,19
2989,125KK,75
2990,125KK,18
2991,125KK,51
2992,125KK,81
2993,125KK,65
2994,125KK,58
2995,125KK,33
2996,125KK,13
2997,125KK,37
2998,125KK,89
2999,125KK,140
3000,125KK,23
3001,125KK,88
3002,125KK,34
3003,125KK,47
3004,125KK,55
3005,125KK,53
3006,125KK,16
3007,125KK,12
3008,125KK,133
3009,125KK,71
3010,125KK,14
3011,125KK,13
3012,125KK,88
3013,125KK,47
3014,125KK,18
3015,125KK,89
3016,125KK,36
3017,125KK,51
3018,125KK,13
3019,125KK,10
3020,125KK,102
3021,125KK,108
3022,125KK,11
3023,125KK,134
3024,125KK,59
3025,125KK,31
3026,125KK,116
3027,125KK,18
3028,125KK,18
3029,125KK,5
3030,125KK,134
3031,125KK,200
3032,125KK,367
3033,125KK,14
3034,125KK,6
3035,125KK,49
3036,125KK,27
3037,125KK,3
3038,125KK,29
3039,125KK,134
3040,125KK,29
3041,125KK,142
3042,125KK,66
3043,125KK,200
3044,125KK,12
3045,125KK,134
3046,125KK,28
3047,125KK,14
3048,125KK,15
3049,125KK,205
3050,125KK,102
3051,125KK,142
3052,125KK,0
3053,125KK,82
3054,125KK,52
3055,125KK,134
3056,125KK,53
3057,125KK,37
3058,125KK,7
3059,125KK,66
3060,125KK,71
3061,125KK,134
3062,125KK,33
3063,125KK,43
3064,125KK,93
3065,125KK,66
3066,125KK,26
3067,125KK,185
3068,125KK,55
3069,125KK,31
3070,125KK,9
3071,125KK,135
